species,p_value,f_statistic,p_value_kw,kw_statistic,effect_size,n_samples,r_squared,p_adjusted,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf
s__Citrobacter_portucalensis,5.279448976987235e-06,8.058708303926437,0.00046086596114004773,20.176586398001888,3.5571778415445845,187,0.15046494882206962,7.096340426725184e-06,True,0.0004997180334454588,True,5.277411402985462,5.148965558635469,0.003938468936832478,True
s__Hylemonella_gracilis,5.432444100329771e-06,8.040864723498554,1.4725190310966225e-19,94.4765908450467,2.8860840197985285,187,0.15018182401468583,7.288854854039585e-06,True,8.0771999793976495e-19,True,5.26500473386031,5.137340697969698,0.00405260329884601,True
s__GGB44074_SGB61453,5.578716854675969e-06,8.024272247316212,2.6670714554693454e-19,93.26326565052992,2.92907924191517,187,0.14991838114564116,7.471674638399053e-06,True,1.0583166520107083e-18,True,5.253465680455979,5.126582048157039,0.004161722773588273,True
s__GGB54795_SGB76022,5.669093061681501e-06,8.014238004509686,2.8103687247461785e-09,45.72449552391152,4.432671189491968,187,0.14975898570833268,7.579110078878852e-06,True,3.8539247585673695e-09,True,5.246486413737021,5.12038178520193,0.0042291434240144,True
s__Comamonas_badia,6.285349501673139e-06,7.949832647957488,8.56721428373778e-18,86.16940374906471,2.689654604206005,187,0.14873447219785219,8.387961946776676e-06,True,2.7196348321993123e-17,True,5.201670568029276,5.076343548443031,0.004688870728248162,True
s__Bacteroides_thetaiotaomicron,6.762829956029645e-06,7.904162435483903,0.19209566063647313,6.095959441701301,2.9335806526810124,187,0.14800648629276247,9.009055619996635e-06,True,0.19261204682097977,False,5.169871532297624,5.045320731831156,0.005045071147198115,True
s__Flavobacterium_tructae,7.042796904250721e-06,7.87887122156015,5.740726021031957e-19,91.69689796430532,4.863214979370342,187,0.14760280690195293,9.36528786198046e-06,True,2.078923112470796e-18,True,5.1522548353383195,5.0284788691218125,0.005253926490571038,True
s__Phascolarctobacterium_faecium,7.267765699422505e-06,7.859271437663359,0.20667909996028153,5.9008127732725555,3.67844229599205,187,0.1472897066603488,9.647247707774358e-06,True,0.20695652157096647,False,5.138599082064073,5.015596570160465,0.005421753211769189,True
s__GGB24768_SGB36661,7.364437528956475e-06,7.851036151748236,0.01241932076691764,12.776830290421119,3.232999393366171,187,0.1471580819802123,9.758206743519592e-06,True,0.013049032805803605,True,5.132860417510932,5.010629984889609,0.00549387039660153,True
s__GGB15004_SGB62020,7.543672064211582e-06,7.836051530861503,9.280975055441036e-13,62.35377605753594,3.0923029655166747,187,0.14691847832656668,9.94271971714106e-06,True,1.5558668295188793e-12,True,5.122417199353299,5.002494803068902,0.00562757935990184,True
s__Bacteroides_cellulosilyticus,7.523185814777825e-06,7.8377459992859135,0.028614144137464517,10.824060110441645,2.842111995901557,187,0.14694557957868803,9.94271971714106e-06,True,0.029483634705177526,True,5.123598211431367,5.002494803068902,0.005612296617824257,True
s__GGB56701_SGB78134,7.539559701216948e-06,7.836391302566952,1.4798328829055198e-18,89.7612917583724,3.5240325870520626,187,0.14692391275803862,9.94271971714106e-06,True,5.0640152781996234e-18,True,5.122654015524817,5.002494803068902,0.005624511537107843,True
s__GGB75341_SGB102802,7.582554026018801e-06,7.832848212489019,1.697991665546684e-16,80.0522487030378,2.652038235163294,187,0.14686723989090822,9.976340923121738e-06,True,4.726499188424725e-16,True,5.120184486639685,5.001028718059923,0.005656585303410025,True
s__GGB4552_SGB6276,7.871373748067142e-06,7.809558940350735,2.797847379022326e-09,45.73381684672457,4.460177799814382,187,0.14649453298026782,1.0338107070524804e-05,True,3.843819787754429e-09,True,5.103949465971253,4.985558974209603,0.005872044816058088,True
s__Thauera_terpenica,8.505931425881404e-06,7.761276335287196,9.996020573425323e-08,38.24043779518047,4.208226631626568,187,0.14572081011406646,1.1151889004758396e-05,True,1.2407706069509635e-07,True,5.070278122854226,4.952651561776628,0.006345424843707527,True
s__GGB53648_SGB74779,9.239412395553811e-06,7.709794145780224,2.208115265651948e-19,93.64903165525745,2.810992827381697,187,0.14489426748499545,1.2092283591373936e-05,True,9.254235888631196e-19,True,5.034355647988031,4.917491676187853,0.006892601647083143,True
s__Cloacibacterium_caeni,9.396854882197024e-06,7.69928105594709,0.04358912358460805,9.819021291495524,6.578062563094835,187,0.14472528393476114,1.2276801649945675e-05,True,0.04448356524503092,True,5.0270174800029785,4.910914760776158,0.0070100537421189804,True
s__Qipengyuania_aerophila,9.56690825910288e-06,7.688123274529922,1.1027583528399157e-17,85.65273516443489,2.4962980547352336,187,0.1445458647760094,1.2477121610648161e-05,True,3.4420825573999045e-17,True,5.019228390640328,4.903885591960683,0.007136913561290748,True
s__Holdemanella_porci,1.0050092181110595e-05,7.6574772615768865,0.00038395852307391757,20.577571709533665,3.8002672800004538,187,0.1440526837625502,1.3084413206123044e-05,True,0.00041876178101336626,True,4.997829954804281,4.883245749299003,0.007497368767108503,True
s__Flavobacterium_difficile,1.0156976971493704e-05,7.650898642116017,9.401374004926e-18,85.97925948608683,2.657247410781893,187,0.1439467410256271,1.3200531046575441e-05,True,2.9717902574893204e-17,True,4.993235532205342,4.879408597130647,0.007577104820734303,True
s__GGB44695_SGB62151,1.0386050953086008e-05,7.637031110601821,7.484593680900357e-05,24.140862511959114,4.208557570698966,187,0.14372333099878631,1.3474772193047239e-05,True,8.333592367092039e-05,True,4.983549551123804,4.870478568340766,0.007747994011002161,True
s__GGB4571_SGB6317,1.0570858913430192e-05,7.6260659248344105,4.427543546467829e-09,44.775256157663975,3.8714061336459658,187,0.14354659604617015,1.3676749435852914e-05,True,5.983600517509058e-09,True,4.975889723552724,4.8640171094740206,0.007885860749418922,True
s__Blautia_wexlerae,1.0578397351859425e-05,7.625622754422497,0.04019745986529457,10.013704696863742,4.648125500663028,187,0.14353945156883263,1.3676749435852914e-05,True,0.04108841746835326,True,4.975580123790958,4.8640171094740206,0.00789148442448713,True
s__GGB41806_SGB58900,1.06975383262416e-05,7.618660593693155,8.450198082222099e-16,76.76088174728994,3.551500969590979,187,0.1434271969311991,1.3806857424526356e-05,True,2.1489128493054966e-15,True,4.970716148887458,4.859905159835319,0.007980363591376233,True
s__Candidatus_Velamenicoccus_archaeovorus,1.1878211470222454e-05,7.55360537056081,2.48883648584501e-13,65.0687230246865,3.945764023714706,187,0.14237685295469604,1.530422410498437e-05,True,4.278046125438657e-13,True,4.925248947156895,4.815188683411662,0.00886114575678595,True
s__GGB75354_SGB102763,1.3324934043875556e-05,7.482239725846441,5.901752577683593e-07,34.49367621547829,4.632823380552405,187,0.1412216577585783,1.7138622063329596e-05,True,7.044331876723136e-07,True,4.875334931978823,4.766024098069091,0.009940400796731164,True
s__GGB6613_SGB9347,1.3387562177957907e-05,7.479329240784147,0.00022245993120073742,21.77227251530955,3.4980356748280226,187,0.1411744797068225,1.718953766739518e-05,True,0.00024297966131149357,True,4.873298499093324,4.764735804010986,0.009987121384756598,True
s__Thioploca_ingrica,1.3515796194153493e-05,7.473412407471594,6.5325398019872186e-18,86.72424371314774,2.4962980547352336,187,0.14107855370890765,1.732437106673283e-05,True,2.1096427239318032e-17,True,4.869158365611395,4.761342522788614,0.010082783960838506,True
s__Methanobrevibacter_smithii,1.3572181891298303e-05,7.470828584400125,0.00016636829576016193,22.40597473166851,3.6449457741601785,187,0.14103665704410517,1.7366805644783077e-05,True,0.00018332459178298493,True,4.867350328671937,4.760280055958282,0.010124847690908535,True
s__Flavobacterium_celericrescens,1.4048284784736043e-05,7.449432828253035,1.6740983404983783e-11,56.373761242591094,4.352707129827582,187,0.14068956795847165,1.7945240495570356e-05,True,2.5803251281235337e-11,True,4.852376697395705,4.746050717035436,0.010480020449413088,True
s__GGB24759_SGB36651,1.5556758882481325e-05,7.38616686382219,3.5651763987911437e-12,59.57379350376885,3.5687837384451813,187,0.13966160343669842,1.9838191668941998e-05,True,5.719616330103642e-12,True,4.808080879459056,4.702497918068568,0.011605342126331068,True
s__Dorea_formicigenerans,1.7033960176963252e-05,7.329933399731938,0.009864849519727298,13.308013298641429,3.6019398893411845,187,0.13874583835400278,2.1684870805485643e-05,True,0.010394318844232435,True,4.768684372409586,4.663843160955008,0.012707334292014587,True
s__GGB55003_SGB76235,1.8040994353395274e-05,7.294344697005396,9.924333174254361e-14,66.96325666844913,3.4441710294151857,187,0.13816526635321924,2.2927737287279175e-05,True,1.76695764868586e-13,True,4.743739529416493,4.6396388031914375,0.013458581787632875,True
s__Bacteroides_intestinalis,1.8857914223237572e-05,7.2669136460490655,3.380740347645719e-09,45.33870433494509,4.11772581478354,187,0.13771723877568842,2.3925176888665355e-05,True,4.619106775354773e-09,True,4.724506344018191,4.621144842621661,0.01406800401053523,True
s__Candidatus_Megaira_endosymbiont_of_Carteria_cerasiformis,1.9819359956202653e-05,7.236121835885749,2.4218809170330706e-07,36.37565451016212,9.237013596415494,187,0.13721376513814354,2.5102279333322885e-05,True,2.9235002655447744e-07,True,4.702910374673026,4.600286841987459,0.014785242527327179,True
s__Klebsiella_michiganensis,2.0465007047047324e-05,7.216276369974729,2.534678298162915e-08,41.12304894175559,4.43504376773928,187,0.13688896232596703,2.583231007969087e-05,True,3.254509484388184e-08,True,4.6889881014710335,4.5878367548796195,0.015266895257097304,True
s__GGB2275_SGB136518,2.0463709113490448e-05,7.216315629620595,1.816567686413164e-05,27.193554819998145,3.425382458334453,187,0.1368896051143198,2.583231007969087e-05,True,2.059512908912189e-05,True,4.689015646209041,4.5878367548796195,0.015265926998663875,True
s__Dysgonomonas_mossii,2.0620836492907865e-05,7.211580986381483,5.842184380999e-09,44.195805804297216,4.491791231829105,187,0.13681207908077464,2.598504058058998e-05,True,7.852737924730187e-09,True,4.685693721356792,4.585276600607043,0.015383144023709267,True
s__GGB67335_SGB91088,2.0716006576149923e-05,7.2087308930424765,2.685156713579145e-16,79.11262773909631,4.3855669771820605,187,0.13676540434393258,2.6060945878259433e-05,True,7.205492476007346e-16,True,4.683693959790407,4.584009825682001,0.015454140905807842,True
s__Kurthia_huakuii,2.120241517044308e-05,7.194366959573397,2.514107297289308e-16,79.247595489963,2.4962980547352336,187,0.1365300956190032,2.6627949018771948e-05,True,6.828068396835222e-16,True,4.6736146657007716,4.574662283209297,0.015817001717150538,True
s__GGB44548_SGB61987,2.1992528807639654e-05,7.171726665840281,7.490469586146627e-07,33.98906419966245,5.099139048955902,187,0.1361589437031202,2.7573826034452406e-05,True,8.869667160738705e-07,True,4.657724830481848,4.559502968737728,0.01640642649049918,True
s__Gemmatimonas_groenlandica,2.2163307205914832e-05,7.166940757343863,1.4836790486951059e-12,61.38515763151149,4.183673797829239,187,0.1360804454233373,2.7741320764450443e-05,True,2.427246864751204e-12,True,4.654365433740013,4.5568728660075815,0.016533827175612463,True
s__GGB42856_SGB80180,2.2628290274041885e-05,7.154095719119356,3.370502093813415e-14,69.18657324282546,3.1243472631523863,187,0.1358696910736541,2.8275887009104265e-05,True,6.132669663377579e-14,True,4.6453482587982515,4.548583762454951,0.016880704544435247,True
s__Sphingorhabdus_SGB38271,2.5893680832993977e-05,7.0707418192702045,1.4148318238476895e-13,66.23274590311803,3.9876625985502203,187,0.13449956334225388,3.2302150336811884e-05,True,2.483445977859709e-13,True,4.586806209440244,4.490768565955986,0.019316685901413506,True
s__Aquella_oligotrophica,2.6221553714213378e-05,7.062964600480608,1.1666306308639655e-08,42.748964137103634,4.076022758421821,187,0.13437150385570196,3.265655938364471e-05,True,1.532229666592462e-08,True,4.581341578491939,4.486029573408581,0.01956127907080318,True
s__GGB46513_SGB64374,2.6862023495158582e-05,7.0480507680119615,2.625375674383111e-14,69.70063957854168,4.088577320533069,187,0.13412582702881903,3.339844921231384e-05,True,4.871965803705972e-14,True,4.570861275372392,4.476273698283367,0.020039069527388303,True
s__GGB61412_SGB83485,2.7084115732789502e-05,7.042962582828403,1.3698488023023913e-11,56.78908951423297,5.138343534588972,187,0.1340419770150172,3.361855297281359e-05,True,2.1201394326090952e-11,True,4.567285339092437,4.473420983622507,0.020204750336660967,True
s__GGB54104_SGB124825,2.8613831600475356e-05,7.009016780114399,5.7952473794495996e-18,86.96927482492833,2.4962980547352336,187,0.1334821562069084,3.545833616935983e-05,True,1.8796758891606094e-17,True,4.5434239831061465,4.450281646891302,0.021345918373954616,True
s__GGB93539_SGB132226,3.2344680657840347e-05,6.933334714777411,5.099342607237678e-12,58.83381625448223,4.37719460338789,187,0.13223142782149577,4.001514389842272e-05,True,8.111107857141383e-12,True,4.490197132333739,4.397775617001222,0.024129131770748897,True
s__GGB24445_SGB36288,3.426579701248006e-05,6.897724176865184,3.370502093813415e-14,69.18657324282546,3.115169261112529,187,0.13164167500066148,4.232166319753332e-05,True,6.132669663377579e-14,True,4.465139162165672,4.373437273314135,0.025562284571310125,True
s__Methanoculleus_SGB45879,3.76070174888525e-05,6.8403242456357,3.2105332674235405e-14,69.28663177663314,3.0795848524438347,187,0.13068937466901676,4.637162817633714e-05,True,5.884662942255432e-14,True,4.424731107936152,4.333747655115952,0.028054835046683966,True
s__Giesbergeria_anulus,3.794843624459943e-05,6.834750396347413,2.148459944126867e-09,46.284975650197296,4.947694871713167,187,0.1305967897923599,4.67154017136488e-05,True,2.9571053843517393e-09,True,4.420806115534876,4.330539912228493,0.028309533438471174,True
s__Rhodospirillaceae_bacterium_SYSU_D60009,3.9315670804009594e-05,6.812923780096326,4.3330670063990954e-13,63.92541489433746,3.903242505036781,187,0.13023404711109765,4.831876510673996e-05,True,7.380063896743666e-13,True,4.405434310001674,4.315884173604263,0.029329490419791156,True
s__Arenimonas_maotaiensis,4.090377426420421e-05,6.788509745826683,2.108140737670988e-13,65.41091929696178,3.7143073261020954,187,0.12982794458716596,5.018785460706635e-05,True,3.6320392385740347e-13,True,4.3882366170173155,4.2994013688173816,0.03051421560109634,True
s__GGB46018_SGB63757,4.359146459788457e-05,6.749285796972279,3.370502093813415e-14,69.18657324282546,3.172176229864945,187,0.12917469959681993,5.339775466341854e-05,True,6.132669663377579e-14,True,4.360598539193052,4.272477004353259,0.03251923259002189,True
s__GGB45018_SGB103278,4.403701914947214e-05,6.743019258484795,4.366953523808677e-14,68.65353321500096,4.167792543394206,187,0.12907024429660385,5.385510866476429e-05,True,7.926392527399692e-14,True,4.356182085947993,4.268773093486091,0.032851616285506216,True
s__Streptococcus_thermophilus,4.622339251637319e-05,6.713164753995005,0.13868659910941836,6.94754007148245,3.752340719539223,187,0.12857226306094305,5.643641704945074e-05,True,0.13924657191874307,False,4.335138183108926,4.248440565878811,0.034482650817214404,True
s__Prevotella_herbatica,4.738656882578279e-05,6.69785543009486,2.2649424636267564e-07,36.51699750322541,4.114000031316266,187,0.12831667843260064,5.776205938567641e-05,True,2.7384879706086875e-07,True,4.324344736626128,4.238357331299021,0.03535038034403396,True
s__GGB41707_SGB58791,5.47074766411489e-05,6.609400544695863,2.9404772263933634e-08,40.81153866928475,3.5369358178753165,187,0.12683700974504153,6.64888036880524e-05,True,3.762600361731474e-08,True,4.261953316406921,4.177251481101121,0.04081177757429708,True
s__GGB43920_SGB61282,5.472402877274018e-05,6.609214355413403,1.0253246769428043e-12,62.148118759857745,6.2070707122701325,187,0.12683388988240973,6.64888036880524e-05,True,1.7035461224929445e-12,True,4.2618219374326225,4.177251481101121,0.04082412546446417,True
s__GGB38799_SGB54900,5.576741360172501e-05,6.597590512593412,3.801200280196448e-18,87.83201814913936,2.910257543594984,187,0.12663907193555513,6.764632609249896e-05,True,1.260309070678467e-17,True,4.253619496884553,4.1697557851873,0.041602490546886854,True
s__GGB24373_SGB36211,6.005349094805097e-05,6.552030310352537,8.293768004336485e-09,43.4630273528755,4.688556789141348,187,0.12587463488526818,7.272711728449029e-05,True,1.1088084106155944e-08,True,4.221461741709728,4.138303626401485,0.044799904247246024,True
s__Amniculibacterium_aquaticum,6.710965972536147e-05,6.483708623448472,8.468905867236139e-16,76.7563436257728,3.0986825176984376,187,0.12472578034811155,8.114069068901079e-05,True,2.1489128493054966e-15,True,4.173214963236643,4.090761299797216,0.050063806155119656,False
s__Kluyvera_ascorbata,7.011024036555236e-05,6.456818705785903,4.0572529211374206e-07,35.28612736640736,2.857676182932993,187,0.12427278779997486,8.463145519854702e-05,True,4.858283594170973e-07,True,4.154218543952807,4.072468191568955,0.052302239312702066,False
s__GGB35331_SGB62019,7.716087786938194e-05,6.39793131689907,8.339921087386705e-13,62.57444813359036,5.3304570447046835,187,0.1232791202761443,9.299194651140375e-05,True,1.4044201199075581e-12,True,4.112602839975022,4.031554661522471,0.05756201489055893,False
s__GGB63102_SGB85356,7.848818337035598e-05,6.387452982625593,3.467396493667554e-13,64.38505389030716,3.9515633032250754,187,0.12310207218620706,9.443900773271865e-05,True,5.932747211642192e-13,True,4.105195722660364,4.024848584685949,0.05855218479428556,False
s__GGB24669_SGB36543,7.956704602186041e-05,6.3790663330373,6.484369890033029e-12,58.336844445344255,5.203385889072323,187,0.12296031490017467,9.558295705685648e-05,True,1.0205358518912742e-11,True,4.099266765103676,4.019619537807587,0.05935701633230787,False
s__Nitrosomonas_oligotropha,9.209575056691756e-05,6.289269992034338,3.4747931722657016e-10,50.079895567132894,4.824499747794666,187,0.12143963398212965,0.00011045567511723552,True,4.928128719601166e-10,True,4.035760408325577,3.956811965543727,0.0687034299229205,False
s__Rhodocyclaceae_bacterium,9.831038834972918e-05,6.249190167556603,7.82262981946385e-18,86.35546347419607,3.719077733561999,187,0.12075918767661109,0.00011771998348137715,True,2.4938811304786463e-17,True,4.0074005883266945,3.929149807513195,0.07333954970889797,False
s__Pseudanabaena_sp_lw0831,0.00010718959717304755,6.1961363762131265,1.5458557319876744e-13,66.05025577444451,3.889288101229859,187,0.11985685605441398,0.00012814653764598312,True,2.6944120936046845e-13,True,3.969847361187715,3.8922931233974705,0.07996343949109347,False
s__Pseudanabaena_sp_UWO311,0.0001078753607662126,6.19222438985734,1.5458557319876744e-13,66.05025577444451,3.8880799298822573,187,0.11979024820360284,0.00012855434366069427,True,2.6944120936046845e-13,True,3.9670777388687304,3.890913244606491,0.0804750191315946,False
s__Thiothrix_unzii,0.00010782806659151367,6.192493379676008,3.4255974207749896e-09,45.31117875050936,4.2874324855605295,187,0.11979482851006595,0.00012855434366069427,True,4.671838529978322e-09,True,3.9672681818271816,3.890913244606491,0.0804397376772692,False
s__Flavobacterium_collinsii,0.00010895003186420518,6.1861438236979245,1.0628154786021239e-15,76.29026188304361,2.4962980547352336,187,0.11968669678277666,0.00012962794859760297,True,2.6785822535040016e-15,True,3.962772638401237,3.8873013517592843,0.08127672377069707,False
s__Flavobacterium_sp_F_340,0.00012090588540083282,6.122290874978155,2.6355893654084113e-14,69.69265108666953,2.777542627842695,187,0.11859781445588047,0.00014362387023729504,True,4.8787832917982004e-14,True,3.917552558238528,3.8427733745030555,0.09019579050902128,False
s__Citrobacter_braakii,0.00012692546810699718,6.092504814792104,0.014348064127900946,12.442310376696936,2.7271100576927987,187,0.11808895180924261,0.00015053481591068346,True,0.015033224493559138,True,3.8964512262222666,3.8223630441948666,0.0946863992078199,False
s__Candidatus_Bandiella_numerosa,0.00012884998931055473,6.083280597502547,3.892984047168671e-18,87.7832130874102,2.999049558519071,187,0.11793124685049727,0.0001525747492471013,True,1.2793683256334047e-17,True,3.889915613142314,3.816517335123227,0.09612209202567383,False
s__Rhodoferax_sp_TS_BS_61_7,0.00013112760839901095,6.072541115748556,1.1512015436284234e-08,42.776836623964186,4.2076084615534315,187,0.1177475645832432,0.00015502566698203196,True,1.5146320133100598e-08,True,3.8823058596980617,3.8095963914695274,0.09782119586566217,False
s__GGB67138_SGB90854,0.00013791453607063934,6.041616159888894,6.246619632567054e-11,53.644461879005604,5.317518026921214,187,0.11721821335883209,0.00016279152517198884,True,9.119331205274015e-11,True,3.860389957155792,3.788368207965508,0.10288424390869695,False
s__Segatella_sinensis,0.0001403812004768537,6.030753997362708,0.008102175238038974,13.759886860825205,2.2420653280565177,187,0.11703213187354766,0.00016544135158883547,True,0.008561221993735234,True,3.8526910480169527,3.7813559305616393,0.10472437555573286,False
s__Neglectibacter_timonensis,0.00014434010270683025,6.013715047392878,2.4310562112232566e-11,55.601006119053466,3.6343217892413096,187,0.11674007673219144,0.00016983866974652265,True,3.708727880516461e-11,True,3.840612990010992,3.769963420420056,0.10767771661929537,False
s__GGB44798_SGB62263,0.00015358737800483482,5.9756766652577955,1.234663792515134e-07,37.79582347843616,4.119588080826335,187,0.1160873844188034,0.0001804349354198532,True,1.5249324324773013e-07,True,3.8136444736800894,3.7436793714993963,0.11457618399160678,False
s__GGB56727_SGB78161,0.0001617450804570179,5.943982829839357,1.910456701462544e-14,70.35456056606886,3.0881405766183727,187,0.1155428196432653,0.00018971985852348327,True,4.0146498571579093e-14,True,3.791168919703231,3.721887207878976,0.12066183002093535,False
s__Candidatus_Gastranaerophilales_bacterium,0.00016667295300022212,5.925605909145201,0.03299935362482917,10.485352574987603,2.9158757274942166,187,0.11522675920657321,0.00019519312863134332,True,0.033861785150099806,True,3.7781348699727126,3.7095354748353944,0.1243380229381657,False
s__Pseudomonas_mandelii,0.0001860792188091743,5.858184200254243,5.824222733841995e-17,82.24500628179379,2.7676235966361564,187,0.11406525155586078,0.0002175785223066521,True,1.731023967906824e-16,True,3.7303021258506712,3.662383977099165,0.13881509723164404,False
s__GGB25836_SGB37823,0.00019870199817185184,5.818019871959504,4.939789217456679e-15,73.13519118524628,2.7171767806506306,187,0.11337186989045356,0.00023197447673896943,True,1.1624866738872815e-14,True,3.7017977655492396,3.634559796234971,0.14823169063620148,False
s__GGB46194_SGB63962,0.00020003801119150916,5.813919647004848,3.695163755508969e-16,78.45784565315527,2.4962980547352336,187,0.11330102410806986,0.00023316930679510286,True,9.775149509254225e-16,True,3.6988874719250435,3.632328618436262,0.14922835634886583,False
s__Mesotoga_prima,0.00021741649511675218,5.76295512370157,4.555419246290619e-15,73.30162677082187,2.5884730962334404,187,0.11241948712857297,0.000253030741586735,True,1.0754249233331652e-14,True,3.6627075096221944,3.596826711668343,0.16219270535709712,False
s__GGB45699_SGB63416,0.000226647131430711,5.737523945457538,8.060218031619284e-17,81.5793095790037,2.4962980547352336,187,0.11197894635902295,0.0002632019450193412,True,2.3126625583030716e-16,True,3.644649773237532,3.579710905681008,0.1690787600473104,False
s__GGB15867_SGB24119,0.0002268617300903973,5.7369451482458125,8.060218031619284e-17,81.5793095790037,2.4962980547352336,187,0.11196891484546745,0.0002632019450193412,True,2.3126625583030716e-16,True,3.6442387602294546,3.579710905681008,0.1692388506474364,False
s__Laribacter_hongkongensis,0.0002276596841511477,5.734797783626077,0.00044247465609016044,20.26609018085407,3.4164840374497203,187,0.11193169548253468,0.0002637175844359568,True,0.00048047466294506505,True,3.642713871013811,3.5788609109009544,0.16983412437675618,False
s__Flavobacterium_franklandianum,0.00023109404175694907,5.725641021601566,9.954923395083788e-16,76.42456863743993,3.33357371746967,187,0.11177295017522748,0.0002672808606987349,True,2.517414526350002e-15,True,3.6362112516885094,3.5730321388511084,0.17239615515068402,False
s__GGB75360_SGB102770,0.0002439348473400381,5.692574035327967,9.062364779651595e-14,67.15039560235667,3.6041478169464254,187,0.11119921478063455,0.0002816956596217777,True,1.621228807103139e-13,True,3.6127261540673645,3.5502198445897797,0.18197539611566843,False
s__Simplicispira_SGB61893,0.00024692495814385,5.685124947579066,1.4442360886098575e-07,37.46559442426651,5.423672247194876,187,0.11106986557913945,0.0002847079115538054,True,1.7749590149966288e-07,True,3.6074350111764337,3.5456004643724652,0.1842060187753121,False
s__GGB24641_SGB36504,0.0002545825894927842,5.666453079573918,8.060218031619284e-17,81.5793095790037,2.4962980547352336,187,0.11074547361650156,0.0002930842774099028,True,2.3126625583030716e-16,True,3.5941713003907583,3.533007478788683,0.18991861176161703,False
s__Aliarcobacter_trophiarum,0.00028402227363310287,5.599567207696699,1.966683321131847e-06,31.941294493071755,2.7759971617093973,187,0.10958149968153308,0.0003264724439603925,True,2.28527376567657e-06,True,3.5466476003169145,3.486153469644615,0.21188061613029474,False
s__GGB46503_SGB91068,0.0003009815858978557,5.564127036263522,9.664845823853383e-18,85.92269458106749,2.442093242940888,187,0.10896352016968991,0.0003454342508920005,True,3.042183537803639e-17,True,3.521460073800106,3.461634602970293,0.22453226307980034,False
s__GGB75172_SGB103645,0.0003061937153320507,5.553636758652759,1.1383765258938491e-07,37.966788278545536,4.252891394237877,187,0.10878043389752268,0.0003508763619626879,True,1.4083397816199196e-07,True,3.5140037275000093,3.4548458885955324,0.22842051163770982,False
s__Methanothrix_soehngenii,0.0003170154050265868,5.5324166903368885,0.07129028189447453,8.621446600821418,3.2394642038808286,187,0.10840985101504053,0.0003627200799844076,True,0.07216085521475984,False,3.4989196331908192,3.4404284014500703,0.23649349214983376,False
s__Azospira_oryzae,0.0003189861157683844,5.528630678632408,0.05415581402702212,9.294034932083425,3.0691678535829876,187,0.10834370048944797,0.00036441599136786333,True,0.05511628548998431,False,3.496228219690161,3.4384025734925663,0.23796364236321477,False
s__GGB46175_SGB63943,0.0003373130493013176,5.494505255500314,8.060218031619284e-17,81.5793095790037,2.4962980547352336,187,0.10774700583858843,0.00038476381464645705,True,2.3126625583030716e-16,True,3.4719668573582876,3.4148057782098857,0.2516355347787829,False
s__GGB46509_SGB64370,0.000338575928254982,5.492222668105243,4.872396116526974e-12,58.92796059186075,4.107409095615755,187,0.10770706552355336,0.0003856147213407887,True,7.766682698566501e-12,True,3.470343922179991,3.4138463946991053,0.25257764247821657,False
s__Diaphorobacter_SGB61891,0.00034680505725940045,5.4775548170449,4.436332126141181e-10,49.571697678948794,4.978425869444263,187,0.10745032469100346,0.00039438501938340355,True,6.267999557010077e-10,True,3.45991457808211,3.4040795899851015,0.25871657271551274,False
s__Flavobacterium_plurextorum,0.00038143621472213425,5.41942844060217,1.422489705828348e-14,70.96112445731531,2.4962980547352336,187,0.10643144682827621,0.0004331071783602925,True,3.075876291443326e-14,True,3.4185780760846183,3.3634046181717303,0.2845514161827121,False
s__Candidatus_Nitrotoga_SGB102975,0.00044617568429614497,5.3237209263495195,4.339872802391112e-10,49.61743648330453,4.086238064092449,187,0.10474874388013233,0.0005058465964816476,True,6.143349355946431e-10,True,3.350494101608786,3.2959811677500728,0.33284706048492413,False
s__GGB46575_SGB64440,0.0004772954736822336,5.2825699484414,6.697031046607206e-12,58.270091231522315,3.8253109803767984,187,0.1040232889710917,0.000540095742836635,True,1.0517863496355738e-11,True,3.3212126841423464,3.267529245917926,0.35606242336694627,False
s__GGB46525_SGB78233,0.00047783269473482455,5.281883415394278,1.988508792802539e-12,60.78025921651552,3.245501373666732,187,0.1040111760367104,0.000540095742836635,True,3.231868321199769e-12,True,3.3207241378487264,3.267529245917926,0.3564631902721791,False
s__GGB75638_SGB102999,0.000524706087399931,5.224779012004465,4.743391479289184e-08,39.807724606460496,3.7562957231348353,187,0.10300249924731997,0.0005921796387297254,True,5.997576344999545e-08,True,3.280083897286579,3.2275465292995507,0.39143074120034854,False
s__GGB5886_SGB8489,0.000569163659308465,5.1751571075528915,8.060218031619284e-17,81.5793095790037,2.4962980547352336,187,0.10212414530001646,0.0006407388097281404,True,2.3126625583030716e-16,True,3.244762837093804,3.193318969873734,0.42459608984411495,False
s__GGB7903_SGB11757,0.0005694501754018191,5.174850067989276,2.394509734113221e-14,69.89000573631309,3.329897238759182,187,0.1021187050587482,0.0006407388097281404,True,4.488201662433323e-14,True,3.2445442689416293,3.193318969873734,0.4248098308497571,False
s__Acinetobacter_parvus,0.0005714164819615559,5.1727470788330425,0.00021630635319575998,21.83352145378935,3.1435875256627126,187,0.10208144174196154,0.0006419829752158444,True,0.00023660489660415972,True,3.2430472369639154,3.1924764888592643,0.4262766955433207,False
