species,p_value_original,f_statistic_original,p_value_kw,kw_statistic,effect_size_original,n_samples_original,r_squared,p_adjusted_original,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf,significant_original,f_statistic_balanced,p_value_balanced,effect_size_balanced,n_samples_balanced,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__GGB24643_SGB36506,2.4961891549724757e-11,19.83608108260665,8.940370466224557e-13,59.14750527704169,6.589215577587627,209,0.2249768949244663,6.375402030943216e-11,True,1.574282625574324e-12,True,10.60272250799275,10.195492423550482,1.4153392508693942e-08,True,True,6.824354781053582,0.0007088479332721487,6.505742478816106,48,0.00234401569425905,True,10.60272250799275,3.1494469225378574
s__Bacteroides_fragilis,2.565048473198774e-11,19.812293045503917,2.644109250527249e-06,28.656612945076184,6.018489855132755,209,0.2247677378835965,6.521894548447105e-11,True,3.123354052185313e-06,True,10.590904423361586,10.18562622751684,1.4543824843037049e-08,True,True,4.412884878680425,0.008480217593746696,4.545714820609415,48,0.015460718249692529,True,10.590904423361586,2.0715930040462234
s__Parabacteroides_distasonis,3.8320094490560877e-11,19.46208249796035,0.7832473172534686,1.074441477207235,4.227474497025757,209,0.2216753837735491,9.699773917923224e-11,True,0.7902157097557237,False,10.41657342869896,10.013238388140214,2.172749357614802e-08,True,True,1.5472541258418857,0.21569202483570865,3.5659892545542315,48,0.24265352794017223,False,10.416573428698959,0.6661659125417553
s__Lachnospira_eligens,4.2863957795590576e-11,19.364549517587307,1.1368863413416393e-05,25.63555423735526,6.704423250758079,209,0.2208097720044792,1.0801717364488828e-10,True,1.3263673982319126e-05,True,10.367907731347644,9.966507190566098,2.430386407009986e-08,True,True,7.3258070124560275,0.00043584671343038973,6.647610860628282,48,0.0017281474581470697,True,10.367907731347643,3.360666224530737
s__Nitrospira_sp_ND1,4.3650955115349375e-11,19.34872330067976,2.629360057617952e-20,94.28555256278688,7.34797736807268,209,0.2206691316724217,1.0951367942656235e-10,True,1.3311135291690883e-19,True,10.360006249168316,9.96053162942281,2.4750091550403097e-08,True,True,6.922516291342133,0.0006439745724919254,9.907999482020383,48,0.00234401569425905,True,10.360006249168315,3.1911312805353136
s__GGB44536_SGB61974,5.0398864953645774e-11,19.22377854933472,2.541687098163468e-17,80.38187577076748,4.685044281697095,209,0.219557019823767,1.2588615166835751e-10,True,8.427699325489393e-17,True,10.29757924430684,9.900022042607056,2.8576156428717157e-08,True,True,7.357500162228111,0.0004227921614891146,6.439477374967732,48,0.0017246270184484028,True,10.297579244306839,3.373873073052361
s__Sulfitobacter_litoralis,5.340551555373642e-11,19.173457884300767,1.933844375988476e-21,99.55851129963943,2.5685361271399576,209,0.2191082271159428,1.3281108473231823e-10,True,1.1541997486162796e-20,True,10.272413888086524,9.87676567619407,3.028092731896855e-08,True,True,2.0387281524454455,0.12225693607632,2.4450574282014643,48,0.14502025681019548,False,10.272413888086524,0.912726492415214
s__Brevundimonas_mediterranea,7.111169279741746e-11,18.92519008367104,1.933844375988476e-21,99.55851129963943,2.5685361271399576,209,0.2168864351878665,1.7607130924076722e-10,True,1.1541997486162796e-20,True,10.148058982956876,9.75431140640386,4.03203298161357e-08,True,True,2.015475293574613,0.12558791403516473,2.4450574282014643,48,0.1480423019915559,False,10.148058982956877,0.9010521529586235
s__GGB46582_SGB64449,7.222324003861392e-11,18.91176072518439,2.541687098163468e-17,80.38187577076748,4.312045057190949,209,0.2167658930197238,1.7804598739953954e-10,True,8.427699325489393e-17,True,10.141323032395931,9.749467809520617,4.0950577101894094e-08,True,True,6.90709521850988,0.0006537419245941608,5.764253713808429,48,0.00234401569425905,True,10.141323032395931,3.1845936627531297
s__GGB54287_SGB75505,7.42955961367413e-11,18.887271027706166,8.171973915914349e-07,31.081288895973884,4.75639492258554,209,0.2165459774794096,1.823619177901832e-10,True,9.943152811852868e-07,True,10.129036928233974,9.739065849233212,4.212560300953232e-08,True,True,4.372535354573475,0.008858103948698542,4.3581012103871535,48,0.01599536604749068,True,10.129036928233974,2.0526592276320574
s__Bacteroides_stercoris,7.918868943819026e-11,18.83208016841925,0.0007552756436694,16.859719663786407,5.002277217631606,209,0.2160499148901598,1.935344263424736e-10,True,0.0008315364853603,True,10.10133684448834,9.713241770486333,4.489998691145387e-08,True,True,2.9061579629121876,0.04514474671234935,4.220055495770081,48,0.05884384226644157,False,10.10133684448834,1.345392779272418
s__Denitrificimonas_caeni,8.089422715411367e-11,18.813648531202624,1.9805238231118915e-12,57.52994269108244,6.968734673186914,209,0.2158841089924049,1.9685419225915216e-10,True,3.36214672965402e-12,True,10.092082469791544,9.705855331924656,4.586702679638245e-08,True,True,3.8127807152214834,0.016331240703364842,5.276339603623386,48,0.025650452849883286,True,10.092082469791544,1.786980820152694
s__Streptococcus_salivarius,1.1020923377182688e-10,18.546570874793897,7.209184166849349e-08,36.078046983975874,6.42676020845046,209,0.2134736570423031,2.670454510625036e-10,True,9.332437037907718e-08,True,9.9577820170255,9.573414815542735,6.248863554862584e-08,True,True,5.600515870716019,0.002423506425165613,5.577384264042324,48,0.006361704366059734,True,9.9577820170255,2.6155558245443693
s__Prevotella_oryzae,1.1116326894804188e-10,18.539137493768568,3.0147541876155054e-08,37.86770733618679,4.663505641409125,209,0.2134063566658087,2.6821095103633927e-10,True,4.003198183555015e-08,True,9.95403869052707,9.5715234939059,6.302957349353975e-08,True,True,4.67826369318052,0.006377028369218629,3.911536840711117,48,0.012151958306970375,True,9.95403869052707,2.195381650980802
s__GGB6264_SGB8922,1.1817358901739e-10,18.486414040401336,2.3234824614172505e-21,99.18773870992293,2.5685361271399576,209,0.2129286780900492,2.839170549697464e-10,True,1.3605865830452516e-20,True,9.927479574433296,9.546808518510495,6.700442497286014e-08,True,True,2.489055713158137,0.07273705955314654,2.583926457445826,48,0.09024488570379449,False,9.927479574433297,1.138244259586705
s__GGB32963_SGB54433,1.2557111093003622e-10,18.434096510320167,2.4090874120339916e-08,38.32773405300448,7.301262538596964,209,0.2124541033834541,3.00416961592112e-10,True,3.214006029701819e-08,True,9.90111026351904,9.522275550636236,7.119881989733055e-08,True,True,7.819513465840843,0.00027257908683579784,8.894107131992476,48,0.0012169475766606094,True,9.901110263519039,3.5645074677244626
s__GGB33037_SGB24024,1.2713160152059966e-10,18.42345815217746,1.4589217352835563e-10,48.77168860720791,6.67854416197546,209,0.2123575323236147,3.0287234479907567e-10,True,2.189623067396837e-10,True,9.89574648201783,9.518740380181434,7.208361806218e-08,True,True,8.6866067909894,0.00012218332520676128,8.598761576758976,48,0.0006997772261841782,True,9.89574648201783,3.9129880597630478
s__Flavobacterium_sp_HXWNR29,1.2780160921884268e-10,18.418930872775167,2.2846225883188022e-09,43.15211317073776,7.475745909554256,209,0.2123164281800753,3.031946126656227e-10,True,3.222340814867564e-09,True,9.893463677707638,9.518278519762868,7.246351242708383e-08,True,True,8.154515846138102,0.00019927018519994648,6.561227116129719,48,0.000941551625069747,True,9.893463677707638,3.7005576755682723
s__GGB46555_SGB64420,1.3641694723117654e-10,18.362760648813207,6.787450083688101e-23,106.32220736768365,5.776104500919134,209,0.2118060895868581,3.2228503783365457e-10,True,4.933954099296349e-22,True,9.865131673434757,9.491759856253456,7.73484090800771e-08,True,True,7.511065614341843,0.0003650664985082044,5.6305306017851615,48,0.0015332792937344584,True,9.865131673434757,3.437628019640229
s__GGB35308_SGB112402,1.399572449438261e-10,18.340709607142973,2.986750419337313e-17,80.05518537381286,4.274627148071748,209,0.2116055624604764,3.2927700366452033e-10,True,9.622087998660548e-17,True,9.85400461518506,9.482438598867022,7.935575788314939e-08,True,True,3.1449113970057034,0.034440284704621835,2.7115375821290773,48,0.0468288763249894,True,9.85400461518506,1.4629332670576636
s__Flavobacterium_supellecticarium,1.7061809172959022e-10,18.170394170521387,1.7080119926253932e-22,104.45917608113976,2.9015611240672943,209,0.2100533086243216,3.997539587218085e-10,True,1.1956083948377755e-21,True,9.767974919699896,9.398207226787422,9.674045801067768e-08,True,True,8.39530311848977,0.00015950022133840084,2.4450574282014643,48,0.000766412080498926,True,9.767974919699897,3.7972387099360825
s__GGB81701_SGB112896,1.7970747334301598e-10,18.12581983128696,2.986750419337313e-17,80.05518537381286,4.3761294359141765,209,0.2096460486580866,4.193174378003706e-10,True,9.622087998660548e-17,True,9.745433861877418,9.377457076582822,1.0189413738549007e-07,True,True,3.0841371182296515,0.03688991339006815,2.675085642475005,48,0.049801383076592,True,9.745433861877418,1.4330923644061495
s__GGB63067_SGB85311,1.9956420797516156e-10,18.035876366465057,1.6095120869416495e-10,48.57126338191453,6.543754061980822,209,0.2088229871403717,4.637414177127729e-10,True,2.4015614560418825e-10,True,9.699917347180614,9.333724114626436,1.131529059219166e-07,True,True,7.951277224678901,0.0002408603169479154,7.289720358002343,48,0.001110307314711122,True,9.699917347180614,3.6182347464947076
s__GGB43920_SGB61282,2.0643974157594775e-10,18.006825549960656,8.771609117950627e-17,77.87356174278385,6.359254504876045,209,0.2085567803309292,4.777605447900506e-10,True,2.0985242066995803e-16,True,9.685206693257436,9.32078971872906,1.170513334735624e-07,True,True,4.108673463592287,0.01179999533360451,5.762255782947652,48,0.019971932400458976,True,9.685206693257435,1.928118164438808
s__GGB75341_SGB102802,2.1760095972945935e-10,17.961684254615616,1.5242049136204306e-25,118.62736465929927,4.335139494320958,209,0.2081427729742296,5.015436754739979e-10,True,2.7007005813212007e-24,True,9.66233919351297,9.299691241723442,1.233797441666035e-07,True,True,5.298443242151598,0.003314017426285595,3.7447281031085016,48,0.007732707327999723,True,9.66233919351297,2.479645212235398
s__Serratia_sp_PL17,2.2371867231619903e-10,17.937922722604476,4.434372077318838e-21,97.8821114232688,2.5685361271399576,209,0.2079246732071877,5.135566283533801e-10,True,2.4410572503298848e-20,True,9.650297766705936,9.289411661072696,1.2684848720328488e-07,True,True,1.9951413532360398,0.1285753530302482,2.4450574282014643,48,0.15093628399203052,False,9.650297766705936,0.8908422745598317
s__Dorea_longicatena,2.635256103848202e-10,17.79770151272201,1.901964247201977e-07,34.083951261858644,6.834286011716998,209,0.2066351756313202,6.02496052774972e-10,True,2.4071735003650026e-07,True,9.57917717207068,9.220045794003989,1.4941902108819306e-07,True,True,5.510092711267898,0.0026604422599851834,5.725535623440688,48,0.00683402164323545,True,9.579177172070679,2.575046162201365
s__Pseudomonas_protegens,2.6481847156657237e-10,17.793514198404143,4.434372077318838e-21,97.8821114232688,2.5685361271399576,209,0.2065966038272481,6.030203750130382e-10,True,2.4410572503298848e-20,True,9.577051725351485,9.219668013554314,1.5015207337824654e-07,True,True,1.9819483864856193,0.13055167864639033,2.4450574282014643,48,0.15293967312500684,False,9.577051725351485,0.8842175396037528
s__GGB81705_SGB112955,2.843545958586793e-10,17.73263596537534,3.3775212794078067e-17,79.80623371086291,4.288999965885375,209,0.2060353948240656,6.449162234074847e-10,True,1.0758733513619251e-16,True,9.546139748104853,9.190496697883985,1.6122905585187118e-07,True,True,3.874352736474466,0.015258893612296959,3.5568114526841272,48,0.0244400923112214,True,9.546139748104853,1.8164769549456055
s__Cutibacterium_acnes,2.8802244068332156e-10,17.721678286737994,7.228820197384746e-18,82.92698526394237,4.295232432288561,209,0.2059342965983007,6.506323660057502e-10,True,2.5630635461896968e-17,True,9.540573673750275,9.186664336338406,1.6330872386744334e-07,True,True,6.158538742121162,0.0013731392257767439,5.495549366526917,48,0.004034041145157584,True,9.540573673750275,2.862285426404081
s__GGB32963_SGB71265,3.2889425310179267e-10,17.60829971344769,2.4090874120339916e-08,38.32773405300448,7.073177771905758,209,0.2048867247363439,7.400120694790336e-10,True,3.214006029701819e-08,True,9.482943715048767,9.130761196937405,1.864830415087165e-07,True,True,7.406860196978304,0.0004032659472331212,8.638456287862477,48,0.0016568970440665196,True,9.482943715048767,3.3944084493366367
s__GGB45839_SGB63564,3.478005138641373e-10,17.560585125823334,8.761185305304798e-15,68.54131048931762,5.01171735157444,209,0.2044450345361012,7.794580686204185e-10,True,1.839848914114008e-14,True,9.458669780676622,9.108207242959535,1.9720289136096587e-07,True,True,6.8365662757576935,0.0007004198358511871,5.920973812332866,48,0.00234401569425905,True,9.458669780676622,3.154641563218616
s__GGB46504_SGB64365,3.777590519205276e-10,17.49009195548155,8.198999722507142e-25,115.23374581347424,4.827232297785349,209,0.2037915859990849,8.432652851926737e-10,True,1.328237955046157e-23,True,9.422785120233051,9.074035777960084,2.1418938243893917e-07,True,True,5.3586824180640065,0.0031125679453712254,5.397778680685709,48,0.0074465233123438175,True,9.422785120233053,2.506881159421438
s__Bacteroides_eggerthii,3.9370220577079336e-10,17.454844284838384,4.3275512143976956e-07,32.391614459356745,5.325605878820722,209,0.2034644489422176,8.754084340079993e-10,True,5.322606374324279e-07,True,9.404832152008348,9.057789273549396,2.2322915067203987e-07,True,True,4.218171616027569,0.010472423291790522,4.234209692997352,48,0.018255683276351103,True,9.404832152008348,1.9799528120671583
s__GGB75334_SGB102785,3.997432901846848e-10,17.441863428442833,7.296483249719304e-12,54.876253224423664,6.825952811029216,209,0.2033439046124742,8.853689278699853e-10,True,1.1888235639628866e-11,True,9.39821881728835,9.052875723707292,2.2665444553471627e-07,True,True,7.916420484204089,0.0002488575960542546,7.615738852915342,48,0.0011379214271190514,True,9.39821881728835,3.6040490984437725
s__Caedimonas_varicaedens,4.77885232749711e-10,17.289794259394025,8.721413715376562e-09,40.41024335100661,6.446033638289206,209,0.2019290201782188,1.052078871742135e-09,True,1.2031731329972044e-08,True,9.320676389513528,8.977951700982278,2.709609269690862e-07,True,True,4.664925224297453,0.006468588431782209,6.5695123372277,48,0.012266520537861246,True,9.320676389513528,2.1891904802541746
s__GGB89133_SGB125080,4.787237194170563e-10,17.288302415316593,8.350821707943748e-11,49.90971724058809,6.59118902118633,209,0.2019151148439627,1.052078871742135e-09,True,1.2866619316315504e-10,True,9.319915053911954,8.977951700982278,2.714363489094709e-07,True,True,8.64318731454506,0.00012711041767704523,8.658266159490958,48,0.0007207160682288464,True,9.319915053911954,3.8958188542119423
s__Methylorubrum_extorquens,5.34492977883033e-10,17.19457354076654,5.0003079023460463e-20,92.9864476240063,2.5685361271399576,209,0.201040504429479,1.1701062488790723e-09,True,2.4232261372907763e-19,True,9.272057996136557,8.931774701324901,3.030575184596797e-07,True,True,2.4003531657310195,0.08054835502326166,2.4450574282014643,48,0.09928460282215079,False,9.272057996136557,1.093943324414411
s__Bacteroides_luti,6.378792905052141e-10,17.04436125666089,7.341879163350068e-14,64.22646879976419,3.837565436531205,209,0.199634826619673,1.3910675296786786e-09,True,1.3969280153085533e-13,True,9.195261497497302,8.856651786575213,3.616775577164565e-07,True,True,4.6768390042538215,0.006386743519360091,3.508678396202393,48,0.012151958306970375,True,9.195261497497302,2.1947205240116054
s__GGB43230_SGB103465,6.43563294507497e-10,17.036831652859448,1.2020124010668694e-21,100.51895117745964,4.789550129493822,209,0.1995642348309257,1.398085777723183e-09,True,7.572678126721277e-21,True,9.191408733757962,8.854466182203337,3.649003879857508e-07,True,True,6.8129031598068766,0.0007168475568315973,4.64397623035985,48,0.002349436790309339,True,9.191408733757962,3.1445731905886416
s__Achromobacter_sp_JUb104,6.995187966916501e-10,16.966098182755115,1.933844375988476e-21,99.55851129963943,2.5685361271399576,209,0.19890048363986,1.5138441134510136e-09,True,1.1541997486162796e-20,True,9.155200611136724,8.819918843563563,3.966271577241656e-07,True,True,1.8402115703094506,0.15380112307542196,2.4450574282014643,48,0.17652881940033247,False,9.155200611136724,0.813040493249297
s__Turicibacter_bilis,7.787678834372684e-10,16.87512531875996,2.770205334620458e-21,98.8325126502384,2.767335602422893,209,0.1980451892418476,1.6789406460415636e-09,True,1.6027616578875507e-20,True,9.108591967184848,8.7749646567817,4.415613899089313e-07,True,True,8.39530311848977,0.00015950022133840084,2.4450574282014643,48,0.000766412080498926,True,9.10859196718485,3.7972387099360825
